img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_5471499AmericaFrontccc.jpg,Carnival Games,WII,misc,Global Star Software,Cat Daddy Games,4.2,4.06,2.12,0.05,1.47,0.42,2007-08-28,
/games/boxart/full_914135AmericaFrontccc.jpg,Far Cry 4,PS4,shooter,Ubisoft,Ubisoft Montreal,8.4,4.0600000000000005,1.18,0.11,2.14,0.63,2014-11-18,2018-01-23
/games/boxart/full_9947060AmericaFrontccc.jpg,Assassin's Creed Origins,PS4,action,Ubisoft,Ubisoft Montreal,7.3,4.07,1.22,0.11,2.11,0.63,2017-10-27,2018-01-10
/games/boxart/6643842ccc.jpg,World Soccer Winning Eleven 9,PS2,sports,Konami,Konami Computer Entertainment Tokyo,8.9,4.05,0.12,0.9,2.26,0.77,2006-02-07,
/games/boxart/full_7383120AmericaFrontccc.jpg,Forza Motorsport 2,X360,racing,Microsoft Game Studios,Turn 10 Studios,9.1,4.06,2.35,0.03,1.27,0.41,2007-05-29,
/games/boxart/full_3964599AmericaFrontccc.jpg,Namco Museum Vol.3,PS,misc,Namco,Namco,7.3,4.05,2.28,0.16,1.55,0.06,1997-01-31,
/games/boxart/full_8749429AmericaFrontccc.jpg,Tekken Tag Tournament,PS2,fighting,Namco,Namco,8.7,4.05,1.68,0.51,1.51,0.35,2000-10-25,
/games/boxart/full_8108598AmericaFrontccc.jpg,Fallout 3,PS3,role-playing,Bethesda Softworks,Bethesda Game Studios,8.8,4.01,2.18,0.07,1.15,0.61,2008-10-28,
/games/boxart/full_the-elder-scrolls-v-skyrim_498AmericaFront.jpg,The Elder Scrolls V: Skyrim,PC,role-playing,Bethesda Softworks,Bethesda Game Studios,9.2,3.9899999999999998,1.18,0.0,2.25,0.56,2011-11-11,2018-04-01
/games/boxart/full_6414423AmericaFrontccc.jpg,NBA 2K16,PS4,sports,2K Sports,Visual Concepts,8.7,3.98,2.56,0.05,0.66,0.71,2015-09-29,2018-03-28
/games/boxart/full_8817548AmericaFrontccc.jpg,Namco Museum: 50th Anniversary,PS2,misc,Namco,Digital Eclipse,7.3,3.97,2.08,0.0,1.35,0.54,2005-08-30,
/games/boxart/full_2414906AmericaFrontccc.jpg,Far Cry 5,PS4,action,Ubisoft,Ubisoft,7.9,3.94,1.44,0.15,1.73,0.62,2018-03-27,2018-02-28
/games/boxart/full_8649362AmericaFrontccc.jpg,Battlefield 4,PS4,shooter,Electronic Arts,Ea Dice,8.3,3.9499999999999997,1.4,0.19,1.74,0.62,2013-11-15,2018-01-09
/games/boxart/full_270231AmericaFrontccc.jpg,Assassin's Creed IV: Black Flag,PS3,action-adventure,Ubisoft,Ubisoft Montreal,8.7,3.95,1.34,0.13,1.86,0.62,2013-10-29,2018-03-14
/games/boxart/1571136ccc.jpg,Tony Hawk's Underground,PS2,sports,Activision,Neversoft Entertainment,8.7,3.8899999999999997,2.29,0.01,1.17,0.42,2003-10-27,
/games/boxart/full_9266644AmericaFrontccc.jpg,Just Dance 2014,WII,music,Ubisoft,Ubisoft Paris,7.4,3.9,1.91,0.0,1.66,0.33,2013-10-08,2018-03-08
/games/boxart/full_sports-champions_6AmericaFront.png,Sports Champions,PS3,sports,Sony Computer Entertainment,Sce San Diego Studio,7.6,3.88,2.15,0.1,1.13,0.5,2010-09-17,
/games/boxart/3345744ccc.jpg,World Soccer Winning Eleven 8 International,PS2,sports,Konami,Konami Computer Entertainment Tokyo,9.3,3.85,0.16,1.12,1.89,0.68,2005-02-01,
/games/boxart/1479790ccc.jpg,Namco Museum Vol.1,PS,misc,Namco,Namco,7.3,3.8400000000000003,2.12,0.22,1.44,0.06,1996-07-31,
/games/boxart/full_9630014AmericaFrontccc.jpg,LEGO Indiana Jones: The Original Adventures,X360,adventure,Lucasarts,Traveller'S Tales,7.5,3.77,2.4,0.0,1.01,0.36,2008-06-03,
/games/boxart/6609872ccc.jpg,The Sims: Unleashed,PC,simulation,Electronic Arts,Maxis,7.3,3.76,2.03,0.0,1.56,0.17,2002-09-23,
/games/boxart/full_9727386AmericaFrontccc.jpg,Ratchet & Clank: Size Matters,PSP,platform,Sony Computer Entertainment,High Impact Games,8.5,3.76,1.4,0.1,1.4,0.86,2007-02-13,
/games/boxart/full_9060196AmericaFrontccc.jpg,FIFA 17,XONE,sports,Electronic Arts,Ea Canada,8.8,3.71,1.04,0.0,2.4,0.27,2016-09-27,2018-03-28
/games/boxart/3316569ccc.gif,FIFA Soccer 2005,PS2,sports,Ea Sports,Ea Canada,8.4,3.69,0.58,0.04,2.48,0.59,2004-10-12,
/games/boxart/8945880ccc.jpg,Tony Hawk's Pro Skater 4,PS2,sports,Activision,Neversoft Entertainment,9.6,3.6699999999999995,2.13,0.01,1.18,0.35,2002-10-23,
/games/boxart/full_8603668AmericaFrontccc.jpg,MySims,DS,simulation,Electronic Arts,Ea Redwood Shores,6.7,3.66,1.58,0.08,1.6,0.4,2007-09-18,
/games/boxart/full_8576972AmericaFrontccc.jpg,Midnight Club 3: DUB Edition,PSP,racing,Rockstar Games,Rockstar Leeds,7.2,3.66,1.65,0.0,1.22,0.79,2005-06-27,
/games/boxart/full_7967734AmericaFrontccc.jpg,SOCOM: U.S. Navy SEALs,PS2,shooter,Sony Computer Entertainment,Zipper Interactive,8.0,3.6399999999999997,2.53,0.06,0.81,0.24,2002-08-27,
/games/boxart/full_5853156AmericaFrontccc.jpg,Battlefield 4,PS3,shooter,Electronic Arts,Ea Dice,8.7,3.63,1.31,0.27,1.5,0.55,2013-10-29,2018-01-04
/games/boxart/full_971930AmericaFrontccc.jpg,Jak and Daxter: The Precursor Legacy,PS2,platform,Sony Computer Entertainment,Naughty Dog,9.0,3.65,2.08,0.15,1.09,0.33,2001-12-04,
/games/boxart/560317ccc.jpg,Pro Evolution Soccer 2008,PS2,sports,Konami,Konami,8.2,3.62,0.05,0.64,0.0,2.93,2008-03-11,
/games/boxart/full_3447697AmericaFrontccc.jpg,FIFA Soccer 10,PS3,sports,Ea Sports,Ea Canada,9.0,3.63,0.6,0.05,2.46,0.52,2009-10-20,
/games/boxart/full_7273841AmericaFrontccc.jpg,Guitar Hero: World Tour,WII,misc,Activision,Vicarious Visions,8.4,3.6199999999999997,2.32,0.0,0.96,0.34,2008-10-26,
/games/boxart/7470279ccc.jpg,The Simpsons: Road Rage,PS2,racing,Electronic Arts,Radical Entertainment,6.1,3.61,2.02,0.0,1.17,0.42,2001-11-24,
/games/boxart/8508334ccc.jpg,Star Wars Battlefront,PS2,shooter,Lucasarts,Pandemic Studios,8.1,3.6199999999999997,1.93,0.03,1.22,0.44,2004-09-20,
/games/boxart/full_doom-ii_72AmericaFront.jpg,Doom II,PC,shooter,Gt Interactive,Id Software,9.3,3.61,2.05,0.0,1.4,0.16,1994-09-30,
/games/boxart/full_7518379AmericaFrontccc.jpg,Assassin's Creed Syndicate,PS4,action,Ubisoft,Ubisoft Quebec,8.6,3.59,0.9,0.08,2.06,0.55,2015-10-23,2018-05-04
/games/boxart/6381124ccc.gif,Star Wars Battlefront II,PS2,shooter,Lucasarts,Pandemic Studios,8.5,3.6,2.18,0.03,1.02,0.37,2005-11-01,
/games/boxart/full_8320518AmericaFrontccc.jpg,Assassin's Creed: Unity,XONE,action,Ubisoft,Ubisoft Montreal,7.3,3.5799999999999996,2.34,0.0,0.9,0.34,2014-11-11,2018-05-04
/games/boxart/1857498ccc.jpg,WWF SmackDown!,PS,fighting,Thq,Yuke'S,7.3,3.58,2.01,0.06,1.35,0.16,2000-03-01,
/games/boxart/full_2185806AmericaFrontccc.jpg,Cooking Mama 2: Dinner With Friends,DS,simulation,Majesco,Office Create,6.9,3.58,1.6,0.1,1.49,0.39,2007-11-13,
/games/boxart/9254920ccc.jpg,The Getaway,PS2,action,Sony Computer Entertainment,Team Soho,7.7,3.54,1.23,0.05,1.77,0.49,2003-01-19,
/games/boxart/4532529ccc.jpg,Tomb Raider III: Adventures of Lara Croft,PS,adventure,Eidos Interactive,Core Design Ltd.,8.2,3.5400000000000005,1.66,0.12,1.58,0.18,1998-11-21,
/games/boxart/full_1027141AmericaFrontccc.jpg,Grand Theft Auto: Liberty City Stories,PS2,action,Rockstar Games,Rockstar Leeds,8.3,3.53,1.56,0.07,1.4,0.5,2006-06-06,
/games/boxart/full_162643AmericaFrontccc.jpg,Battlefield 4,X360,shooter,Electronic Arts,Ea Dice,8.7,3.55,2.16,0.02,1.05,0.32,2013-10-29,2018-01-04
/games/boxart/full_1668550AmericaFrontccc.jpg,Batman: Arkham Asylum,X360,action,Eidos Interactive,Rocksteady Studios,9.1,3.5400000000000005,2.24,0.02,0.95,0.33,2009-08-25,
/games/boxart/full_2466064AmericaFrontccc.jpg,Resident Evil 5,X360,action,Capcom,Capcom,8.6,3.52,2.13,0.12,0.93,0.34,2009-03-13,
/games/boxart/full_assassins-creed-brotherhood_1AmericaFront.jpg,Assassin's Creed: Brotherhood,X360,action,Ubisoft,Ubisoft Montreal,9.1,3.54,2.87,0.03,0.39,0.25,2010-11-16,
/games/boxart/full_6469736AmericaFrontccc.jpg,LEGO Star Wars: The Video Game,PS2,action,Eidos Interactive,Traveller'S Tales,7.9,3.54,1.98,0.01,1.14,0.41,2005-04-02,
/games/boxart/3115195ccc.jpg,James Bond 007: Agent Under Fire,PS2,shooter,Electronic Arts,Ea Redwood Shores,7.3,3.54,1.9,0.1,1.13,0.41,2001-11-13,
/games/boxart/810014ccc.jpg,Rugrats in Paris: The Movie,PS,action,Thq,Avalanche Software,7.3,3.52,1.96,0.0,1.33,0.23,2000-10-29,
/games/boxart/full_fifa-soccer-11_8AmericaFront.jpg,FIFA Soccer 11,X360,sports,Ea Sports,Ea Canada,8.7,3.52,0.71,0.02,2.39,0.4,2010-09-28,
/games/boxart/full_1333599AmericaFrontccc.jpg,NBA 2K17,PS4,sports,2K Sports,Visual Concepts,9.0,3.5299999999999994,2.28,0.03,0.59,0.63,2016-09-16,2018-03-28
/games/boxart/full_9891732AmericaFrontccc.jpg,Mortal Kombat X,PS4,fighting,Warner Bros. Interactive Entertainment,Netherrealm Studios,7.3,3.4899999999999998,1.94,0.0,0.94,0.61,2015-04-14,2018-01-04
/games/boxart/6928045ccc.jpg,FIFA Soccer 2004,PS2,sports,Ea Sports,Ea Canada,8.0,3.5,0.59,0.04,2.36,0.51,2003-11-04,
/games/boxart/full_4641934AmericaFrontccc.jpg,Borderlands,X360,shooter,2K Games,Gearbox Software,8.3,3.48,2.43,0.03,0.72,0.3,2009-10-20,
/games/boxart/full_2180575AmericaFrontccc.jpg,Battlefield: Bad Company 2,X360,shooter,Electronic Arts,Ea Digital Illusions Ce,9.0,3.49,2.11,0.04,1.01,0.33,2010-03-02,
/games/boxart/full_3513275AmericaFrontccc.jpg,Mario & Sonic at the Olympic Winter Games,DS,sports,Sega,Sega,7.6,3.48,1.21,0.27,1.63,0.37,2009-10-13,
/games/boxart/full_4418677AmericaFrontccc.jpg,Guitar Hero: On Tour,DS,misc,Activision,Vicarious Visions,7.1,3.47,2.1,0.01,1.01,0.35,2008-06-22,
/games/boxart/full_9587449AmericaFrontccc.jpg,Tekken 4,PS2,fighting,Namco,Namco,7.9,3.4400000000000004,1.55,0.33,1.27,0.29,2002-09-23,
/games/boxart/full_5558637AmericaFrontccc.jpg,LEGO Batman: The Videogame,X360,adventure,Warner Bros. Interactive,Traveller'S Tales,7.5,3.4499999999999997,2.07,0.0,1.04,0.34,2008-09-23,
/games/boxart/full_1508066AmericaFrontccc.jpg,Halo: The Master Chief Collection,XONE,shooter,Microsoft Studios,343 Industries,8.8,3.44,2.06,0.03,1.04,0.31,2014-11-11,2018-03-24
/games/boxart/full_littlebigplanet-2_308AmericaFront.jpg,LittleBigPlanet 2,PS3,platform,Sony Computer Entertainment,Media Molecule,9.1,3.4300000000000006,1.83,0.06,1.07,0.47,2011-01-18,
/games/boxart/full_5130076AmericaFrontccc.jpg,FIFA 14,PS4,sports,Ea Sports,Ea Canada,7.3,3.4300000000000006,0.62,0.12,2.18,0.51,2013-11-15,2018-09-15
/games/boxart/9935711ccc.jpg,Grand Theft Auto 2,PS,action,Rockstar Games,Dma Design,6.9,3.42,1.13,0.0,2.07,0.22,1999-10-25,
/games/boxart/full_4214879AmericaFrontccc.jpg,Destiny,XONE,shooter,Activision,Bungie,8.3,3.4099999999999997,2.17,0.0,0.92,0.32,2014-09-09,2018-01-12
/games/boxart/4171363ccc.jpg,Spider-Man 2,PS2,action,Activision,Treyarch,7.9,3.4000000000000004,1.75,0.02,1.2,0.43,2004-06-28,
/games/boxart/9447551ccc.jpg,FIFA Soccer 2003,PS2,sports,Ea Sports,Ea Canada,7.3,3.3999999999999995,0.46,0.05,2.28,0.61,2002-11-14,
/games/boxart/4722160ccc.jpg,Crash Bash,PS,misc,Sony Computer Entertainment,Eurocom Entertainment Software,6.8,3.39,1.56,0.19,1.47,0.17,2000-11-06,
/games/boxart/full_3672619AmericaFrontccc.png,Gears of War 4,XONE,shooter,Microsoft Studios,The Coalition,7.3,3.3899999999999997,2.17,0.0,0.9,0.32,2016-10-11,2018-01-13
/games/boxart/full_7599322AmericaFrontccc.jpg,The Elder Scrolls V: Skyrim Special Edition,PS4,role-playing,Bethesda Softworks,Bethesda Softworks,8.3,3.3600000000000003,1.24,0.08,1.5,0.54,2016-10-28,2018-04-01
/games/boxart/full_8315580AmericaFrontccc.png,Watch Dogs 2,PS4,action,Ubisoft,Ubisoft,7.3,3.36,0.98,0.12,1.74,0.52,2016-11-15,
/games/boxart/full_9464827AmericaFrontccc.jpg,WWF War Zone,PS,fighting,Acclaim Entertainment,Iguana Entertainment,7.3,3.3600000000000003,2.47,0.0,0.76,0.13,1998-07-14,
/games/boxart/full_4496262AmericaFrontccc.jpg,Assassin's Creed IV: Black Flag,X360,action-adventure,Ubisoft,Ubisoft Montreal,8.5,3.3499999999999996,1.9,0.01,1.14,0.3,2013-10-29,2018-03-22
/games/boxart/full_2457781AmericaFrontccc.jpg,NBA 2K18,PS4,sports,2K Sports,Visual Concepts,8.1,3.3299999999999996,2.13,0.04,0.57,0.59,2017-09-19,2018-04-02
/games/boxart/6105471ccc.jpg,James Bond 007: Nightfire,PS2,shooter,Electronic Arts,Eurocom Entertainment Software,7.3,3.3200000000000003,1.45,0.12,1.29,0.46,2002-11-18,
/games/boxart/full_5479051AmericaFrontccc.jpg,Star Wars Episode III: Revenge of the Sith,PS2,action,Lucasarts,The Collective,7.3,3.32,1.47,0.03,1.39,0.43,2005-05-04,
/games/boxart/7983566ccc.jpg,Max Payne,PS2,shooter,Rockstar Games,Remedy Entertainment,8.1,3.31,1.99,0.05,1.05,0.22,2001-12-06,
/games/boxart/full_6439229AmericaFrontccc.jpg,Madden NFL 16,PS4,sports,Ea Sports,Ea Tiburon,8.2,3.31,2.39,0.0,0.31,0.61,2015-08-25,2018-03-31
/games/boxart/3546885ccc.jpg,The Lord of the Rings: The Return of the King,PS2,action,Electronic Arts,"Hypnos Entertainment, Inc.",8.4,3.29,1.5,0.05,1.28,0.46,2003-11-05,
/games/boxart/full_441184AmericaFrontccc.jpg,Madden NFL 17,PS4,sports,Ea Sports,Ea Tiburon,8.5,3.27,2.3,0.0,0.37,0.6,2016-08-23,2018-04-01
/games/boxart/full_5266833AmericaFrontccc.jpg,Gran Turismo (PSP),PSP,racing,Sony Computer Entertainment,Polyphony Digital,7.3,3.27,0.51,0.31,1.59,0.86,2009-10-01,2018-01-03
/games/boxart/full_9340109AmericaFrontccc.jpg,Far Cry 3,PS3,shooter,Ubisoft,Ubisoft Montreal,7.3,3.27,0.88,0.1,1.79,0.5,2012-12-04,
/games/boxart/2607496ccc.jpg,True Crime: Streets of LA,PS2,action,Activision,Luxoflux,7.3,3.27,1.89,0.02,1.05,0.31,2003-11-03,
/games/boxart/full_8789149AmericaFrontccc.jpg,FIFA 16,XONE,sports,Ea Sports,Ea Canada,8.5,3.26,0.92,0.0,2.1,0.24,2015-09-22,2018-04-01
/games/boxart/full_la-noire_75AmericaFront.jpg,L.A. Noire,PS3,adventure,Rockstar Games,Team Bondi,9.1,3.21,1.29,0.12,1.31,0.49,2011-11-15,
/games/boxart/9103576ccc.jpg,007: Tomorrow Never Dies,PS,shooter,Electronic Arts,Black Ops Entertainment,6.2,3.21,1.72,0.0,1.33,0.16,1999-11-16,
/games/boxart/3194073ccc.jpg,WWF SmackDown! 2: Know Your Role,PS,fighting,Thq,Yuke'S,8.7,3.1999999999999997,1.76,0.07,1.21,0.16,2000-11-21,
/games/boxart/full_4303408AmericaFrontccc.jpg,Assassin's Creed IV: Black Flag,PS4,action-adventure,Ubisoft,Ubisoft Montreal,8.3,3.1900000000000004,1.07,0.06,1.55,0.51,2013-11-15,2018-03-14
/games/boxart/full_3940160AmericaFrontccc.jpg,Enter the Matrix,PS2,action,Atari,Shiny Entertainment,7.3,3.18,1.78,0.09,1.12,0.19,2003-05-14,
/games/boxart/full_1336415AmericaFrontccc.jpg,Assassin's Creed Odyssey,PS4,action-adventure,Ubisoft,Ubisoft Quebec,9.5,3.1799999999999997,1.18,0.09,1.4,0.51,2018-10-05,2018-11-17
/games/boxart/full_fallout-new-vegas_9AmericaFront.jpg,Fallout: New Vegas,PS3,role-playing,Bethesda Softworks,Obsidian Entertainment,8.2,3.17,1.54,0.1,1.04,0.49,2010-10-19,
/games/boxart/4612940ccc.jpg,FIFA Soccer 08,PS2,sports,Ea Sports,Ea Canada,7.3,3.14,0.68,0.0,0.0,2.46,2007-10-09,
/games/boxart/full_527262AmericaFrontccc.jpg,Club Penguin: Elite Penguin Force,DS,adventure,Disney Interactive Studios,1St Playable Productions,7.0,3.1399999999999997,1.87,0.0,0.97,0.3,2008-11-25,
/games/boxart/full_6019647AmericaFrontccc.jpg,FIFA 18,XONE,sports,Ea Sports,Ea Vancouver,8.0,3.13,0.98,0.0,1.92,0.23,2017-09-29,2018-04-02
/games/boxart/5099878ccc.jpg,Spider-Man,PS,action,Activision,Neversoft Entertainment,7.3,3.1300000000000003,1.7,0.02,1.25,0.16,2000-08-30,
/games/boxart/full_1480417AmericaFrontccc.jpg,The Elder Scrolls IV: Oblivion,PS3,role-playing,Bethesda Softworks,4J Studios,9.3,3.13,1.69,0.14,0.86,0.44,2007-03-20,
/games/boxart/full_8142222AmericaFrontccc.jpg,Resident Evil 6,PS3,action,Capcom,Capcom,7.3,3.12,0.88,0.88,0.97,0.39,2012-10-02,
/games/boxart/4212814ccc.jpg,Need for Speed III: Hot Pursuit,PS,racing,Electronic Arts,Ea Canada,7.3,3.13,2.14,0.0,0.86,0.13,1998-03-25,
/games/boxart/full_6335056AmericaFrontccc.jpg,Tom Clancy's Ghost Recon Wildlands,PS4,shooter,Ubisoft,Ubisoft Paris,7.0,3.1100000000000003,1.07,0.22,1.35,0.47,2017-03-07,2018-04-01
/games/boxart/full_8915130AmericaFrontccc.jpg,Titanfall,XONE,shooter,Electronic Arts,Respawn Entertainment,7.3,3.1100000000000003,1.88,0.04,0.91,0.28,2014-03-11,2018-01-12
/games/boxart/full_3710885AmericaFrontccc.jpg,NBA 2K13,X360,sports,2K Sports,Visual Concepts,8.6,3.12,2.62,0.01,0.21,0.28,2012-10-02,2018-01-04
/games/boxart/full_7787486AmericaFrontccc.jpg,Mass Effect 2,X360,role-playing,Electronic Arts,Bioware Edmonton,9.5,3.0999999999999996,1.99,0.03,0.81,0.27,2010-01-26,
/games/boxart/full_707317AmericaFrontccc.jpg,LEGO Batman: The Videogame,WII,adventure,Warner Bros. Interactive,Traveller'S Tales,7.3,3.0700000000000003,1.8,0.0,0.98,0.29,2008-09-23,
/games/boxart/2775278ccc.jpg,Madden NFL 2002,PS2,sports,Ea Sports,Ea Sports,7.3,3.09,2.5,0.01,0.16,0.42,2001-08-19,
/games/boxart/full_2141889AmericaFrontccc.jpg,Saints Row 2,X360,action,Thq,Volition Inc.,7.9,3.0700000000000003,1.98,0.02,0.79,0.28,2008-10-14,2018-04-02
/games/boxart/full_3011020AmericaFrontccc.jpg,Call of Duty: Ghosts,XONE,shooter,Activision,Infinity Ward,7.5,3.0599999999999996,1.92,0.0,0.86,0.28,2013-11-22,2018-03-21
/games/boxart/718364ccc.jpg,The Sims: Vacation,PC,simulation,Electronic Arts,Maxis,7.3,3.07,1.72,0.0,1.21,0.14,2002-03-25,
/games/boxart/full_3497502PALFrontccc.jpg,Borderlands 2,X360,shooter,2K Games,Gearbox Software,7.3,3.0700000000000003,1.89,0.04,0.88,0.26,2013-01-15,
/games/boxart/full_309389AmericaFrontccc.jpg,LEGO Batman: The Videogame,DS,adventure,Warner Bros. Interactive,Traveller'S Tales,7.8,3.06,1.75,0.0,1.02,0.29,2008-09-23,
/games/boxart/full_6706395AmericaFrontccc.jpg,Kung Fu Panda,X360,platform,Activision,Luxoflux,7.5,3.04,1.91,0.0,0.84,0.29,2008-06-03,
/games/boxart/full_3992261AmericaFrontccc.png,Metal Gear Solid V: The Phantom Pain,PS4,action,Konami Digital Entertainment,Kojima Productions,7.3,3.04,0.97,0.5,1.15,0.42,2015-09-01,2018-05-04
/games/boxart/full_4734836AmericaFrontccc.jpg,Mass Effect 3,X360,role-playing,Electronic Arts,Bioware,9.5,3.05,1.94,0.03,0.84,0.24,2012-03-06,
/games/boxart/full_6149600AmericaFrontccc.jpg,Rayman,PS,platform,Ubisoft,Ubisoft Montpellier,7.0,3.0300000000000002,1.54,0.0,1.33,0.16,1995-09-01,
/games/boxart/6684060ccc.jpg,Tom Clancy's Splinter Cell,XB,action,Ubisoft,Ubisoft,9.3,3.02,1.85,0.0,1.04,0.13,2002-11-17,
/games/boxart/full_2292639AmericaFrontccc.jpg,WWE SmackDown! vs. Raw 2006,PS2,fighting,Thq,Yuke'S,8.4,3.0,1.57,0.0,1.02,0.41,2005-11-15,2018-01-04
/games/boxart/1910605ccc.jpg,The Sims: Livin Large,PC,misc,Electronic Arts,Maxis,7.3,2.9799999999999995,1.67,0.0,1.18,0.13,2000-08-27,
/games/boxart/full_3023680AmericaFrontccc.jpg,World Soccer Winning Eleven 6 International,PS2,sports,Konami,Konami Computer Entertainment Tokyo,7.3,2.99,0.12,1.16,1.26,0.45,2003-03-11,
/games/boxart/full_2248766AmericaFrontccc.jpg,Far Cry 3,X360,shooter,Ubisoft,Ubisoft Montreal,7.3,2.98,1.38,0.02,1.33,0.25,2012-12-04,2018-02-07
/games/boxart/full_1462943AmericaFrontccc.jpg,Hitman 2: Silent Assassin,PS2,action,Eidos Interactive,Io Interactive,7.3,2.96,1.36,0.04,1.15,0.41,2002-10-01,
/games/boxart/full_5309726AmericaFrontccc.jpg,Battlefield: Bad Company 2,PS3,shooter,Electronic Arts,Ea Digital Illusions Ce,8.9,2.9600000000000004,1.33,0.08,1.11,0.44,2010-03-02,
/games/boxart/full_2620419AmericaFrontccc.jpg,Street Fighter IV,X360,fighting,Capcom,Capcom / Dimps Corporation,9.3,2.9400000000000004,1.83,0.15,0.7,0.26,2009-02-17,
/games/boxart/full_3567332AmericaFrontccc.jpg,WWE SmackDown! vs. RAW 2006,PS2,fighting,Thq,Yuke'S,7.3,2.93,1.45,0.04,1.11,0.33,2005-11-14,
/games/boxart/7960712ccc.jpg,Pac-Man Collection,GBA,puzzle,Namco,Mass Media,7.3,2.9399999999999995,2.07,0.05,0.77,0.05,2001-07-12,
/games/boxart/full_335391AmericaFrontccc.jpg,Madden NFL 13,X360,sports,Ea Sports,Ea Tiburon,8.0,2.9299999999999997,2.53,0.0,0.16,0.24,2012-08-28,2018-01-04
/games/boxart/full_9328258AmericaFrontccc.jpg,Doom (2016),PS4,shooter,Bethesda Softworks,Id Software,7.3,2.91,0.93,0.04,1.48,0.46,2016-05-13,
/games/boxart/full_7298854PALFrontccc.jpg,FIFA 15,X360,sports,Ea Sports,Ea Canada,6.9,2.91,0.8,0.0,1.9,0.21,2014-09-23,2018-03-23
/games/boxart/full_9634420AmericaFrontccc.jpg,Mass Effect,X360,role-playing,Microsoft Game Studios,Bioware Edmonton,9.2,2.92,1.83,0.03,0.79,0.27,2007-11-20,
/games/boxart/full_7251211AmericaFrontccc.jpg,Mortal Kombat (2011),PS3,fighting,Warner Bros. Interactive Entertainment,Netherrealm Studios,8.5,2.9,1.98,0.0,0.54,0.38,2011-04-19,2018-01-06
/games/boxart/full_5273956AmericaFrontccc.jpg,Call of Duty: Finest Hour,PS2,shooter,Activision,Spark Unlimited,7.3,2.88,1.51,0.01,1.12,0.24,2004-11-16,
/games/boxart/full_6209536AmericaFrontccc.jpg,Cooking Mama: Cook Off,WII,simulation,Majesco,Office Create,5.9,2.88,1.41,0.05,1.12,0.3,2007-03-20,
/games/boxart/full_9888617AmericaFrontccc.jpg,Sega Superstars Tennis,X360,sports,Sega,Sumo Digital,6.9,2.8899999999999997,1.75,0.0,0.86,0.28,2008-03-18,
/games/boxart/2927744ccc.jpg,Hot Shots Golf 3,PS2,sports,Sony Computer Entertainment,Clap Hanz,7.3,2.89,0.99,1.38,0.32,0.2,2002-03-11,
/games/boxart/full_4875283AmericaFrontccc.jpg,Imagine: Babyz,DS,simulation,Ubisoft,Visual Impact,3.5,2.87,1.3,0.0,1.26,0.31,2007-10-23,
/games/boxart/1095737ccc.jpg,Colin McRae Rally,PS,racing,Sony Computer Entertainment,Codemasters,7.9,2.8600000000000003,0.09,0.12,2.43,0.22,2000-01-31,
/games/boxart/full_9483980AmericaFrontccc.jpg,Mafia III,PS4,action-adventure,2K Games,Hangar 13,6.9,2.8699999999999997,0.72,0.04,1.67,0.44,2016-10-07,2018-04-02
/games/boxart/full_8846589AmericaFrontccc.jpg,The Elder Scrolls III: Morrowind,XB,role-playing,Bethesda Softworks,Bethesda Softworks,8.2,2.8599999999999994,2.09,0.03,0.63,0.11,2002-06-06,
/games/boxart/full_assassins-creed-brotherhood_2AmericaFront.jpg,Assassin's Creed: Brotherhood,PS3,action,Ubisoft,Ubisoft Montreal,9.1,2.8499999999999996,1.87,0.11,0.57,0.3,2010-11-16,
/games/boxart/full_321257AmericaFrontccc.jpg,Madden NFL 10,X360,sports,Ea Sports,Ea Tiburon,8.6,2.83,2.52,0.0,0.09,0.22,2009-08-14,
/games/boxart/full_9365862AmericaFrontccc.jpg,BioShock,X360,shooter,2K Games,2K Australia / 2K Boston,9.6,2.83,1.65,0.05,0.85,0.28,2007-08-21,
/games/boxart/full_8442419AmericaFrontccc.jpg,WWE SmackDown! vs. Raw,PS2,fighting,Thq,Yuke'S,7.3,2.8300000000000005,1.32,0.04,1.08,0.39,2004-11-02,
/games/boxart/full_zumba-fitness-2_374AmericaFront.jpg,Zumba Fitness 2,WII,sports,Majesco,"Pipeworks Software, Inc.",7.3,2.83,1.52,0.0,1.05,0.26,2011-11-15,
/games/boxart/full_3702821AmericaFrontccc.jpg,Diablo III: Ultimate Evil Edition,PS4,role-playing,Blizzard Entertainment,Blizzard Entertainment,7.3,2.83,0.83,0.08,1.48,0.44,2014-08-19,2019-03-25
/games/boxart/1775518ccc.jpg,Finding Nemo,GBA,platform,Thq,Vicarious Visions,7.0,2.8200000000000003,1.59,0.04,1.05,0.14,2003-05-10,
/games/boxart/full_6200859AmericaFrontccc.png,Gran Turismo (PSP),PSN,racing,Sony Computer Entertainment,Polyphony Digital,7.8,2.81,0.43,0.31,0.91,1.16,2009-10-01,
/games/boxart/full_medal-of-honor_7AmericaFront.jpg,Medal of Honor,PS3,shooter,Electronic Arts,Ea Los Angeles,6.7,2.8200000000000003,1.28,0.07,1.04,0.43,2010-10-12,
